trial,code_distance,qubit_layout,n_trotter_steps,placement,n_aods,consider_skip_rus,trivial_return,decompose_move,parallel_execution,prepare_lookahead_angles,logical_se_interval,total_depth,fidelity,fidelity_of_rz_layer,fidelity_of_rz_injection,fidelity_of_rz_teleportaion,fidelity_of_rz_s,fidelity_cnot,fidelity_1q,fidelity_idle,n_cnot,n_cnot_teleportation,n_h,n_s,n_se_q
1,9,"(6, 6)",1,col_based,5,0,False,True,False,True,10,466.5,0.9989486525459731,0.9990517074391047,0.9991479184188329,0.9999039702508931,0.999999736694577,0.9999220934693659,0.9999974030181624,0.9999773487745701,288,355,72,2,1256
2,9,"(6, 6)",1,col_based,5,0,False,True,False,True,10,398.5,0.9996993016368559,0.9997986294238083,0.9998989769186599,0.999899642366711,1,0.9999220934693659,0.9999974030181624,0.9999811540003098,288,371,72,0,1045
3,9,"(6, 6)",1,col_based,5,0,False,True,False,True,10,382.5,0.9996011899336709,0.9996991918404129,0.9997962837790886,0.9999028882780914,1,0.9999220934693659,0.9999974030181624,0.9999824705035817,288,359,72,0,972
4,9,"(6, 6)",1,col_based,5,0,False,True,False,True,10,378.5,0.9996827370982372,0.999781035490631,0.9998740780909191,0.9999069456821346,1,0.9999220934693659,0.9999974030181624,0.9999821819547711,288,344,72,0,988
0,9,"(6, 6)",1,col_based,5,2,False,True,False,True,10,403.5,0.9995292775748531,0.9996295078930129,0.999720913727416,0.9999085686483618,1,0.9999220934693659,0.9999974030181624,0.9999802342524771,288,338,72,0,1096
1,9,"(6, 6)",1,col_based,5,2,False,True,False,True,10,466.5,0.9989486525459731,0.9990517074391047,0.9991479184188329,0.9999039702508931,0.999999736694577,0.9999220934693659,0.9999974030181624,0.9999773487745701,288,355,72,2,1256
2,9,"(6, 6)",1,col_based,5,2,False,True,False,True,10,398.5,0.9996993016368559,0.9997986294238083,0.9998989769186599,0.999899642366711,1,0.9999220934693659,0.9999974030181624,0.9999811540003098,288,371,72,0,1045
3,9,"(6, 6)",1,col_based,5,2,False,True,False,True,10,382.5,0.9996011899336709,0.9996991918404129,0.9997962837790886,0.9999028882780914,1,0.9999220934693659,0.9999974030181624,0.9999824705035817,288,359,72,0,972
4,9,"(6, 6)",1,col_based,5,2,False,True,False,True,10,378.5,0.9996827370982372,0.999781035490631,0.9998740780909191,0.9999069456821346,1,0.9999220934693659,0.9999974030181624,0.9999821819547711,288,344,72,0,988
0,9,"(6, 6)",1,col_based,5,2,False,False,True,True,10,416.0,0.9996595470933468,0.9997592856266935,0.9998523262028745,0.9999069456821346,1,0.9999220934693659,0.9999974030181624,0.9999807392119667,288,344,72,0,1068
1,9,"(6, 6)",1,col_based,5,2,False,False,True,True,10,382.0,0.999680246490741,0.9997775168931069,0.9998705591659438,0.9999069456821346,1,0.9999220934693659,0.9999974030181624,0.999983209910289,288,344,72,0,931
2,9,"(6, 6)",1,col_based,5,2,False,False,True,True,10,361.5,0.9996373855216438,0.9997336961728297,0.9998245705902976,0.9999091096376895,1,0.9999220934693659,0.9999974030181624,0.9999841657295258,288,336,72,0,878
3,9,"(6, 6)",1,col_based,5,2,False,False,True,True,10,482.5,0.9993671242000154,0.9994708891917161,0.9995701221793096,0.9999007243360004,1,0.9999220934693659,0.9999974030181624,0.9999766815089896,288,367,72,0,1293
4,9,"(6, 6)",1,col_based,5,2,False,False,True,True,10,381.0,0.9996648503268968,0.9997624798378439,0.9998506520788171,0.999911814588719,1,0.9999220934693659,0.9999974030181624,0.999982849224022,288,326,72,0,951
0,9,"(8, 8)",1,seperate_region_row,1,0,True,False,False,False,10,2509.0,0.9987824690176244,0.9991846466321709,0.9993606266175096,0.9998239074257564,1,0.9998615036972666,0.9999953831480626,0.99974056958851,512,651,128,0,14387
1,9,"(8, 8)",1,seperate_region_row,1,0,True,False,False,False,10,2617.0,0.9983379749689704,0.9987551037067052,0.9989326294215686,0.999822284596944,1,0.9998615036972666,0.9999953831480626,0.9997254245530589,512,657,128,0,15227
2,9,"(8, 8)",1,seperate_region_row,1,0,True,False,False,False,10,2740.5,0.999052729625618,0.999478196215235,0.9996547687532994,0.9998233664825262,1,0.9998615036972666,0.9999953831480626,0.9997173833536749,512,653,128,0,15673
3,9,"(8, 8)",1,seperate_region_row,1,0,True,False,False,False,10,2503.0,0.9986071134179627,0.9990087159535398,0.9991820935144249,0.9998266121462971,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9997410744269764,512,641,128,1,14359
4,9,"(8, 8)",1,seperate_region_row,1,0,True,False,False,False,10,2460.5,0.9983726054959874,0.9987702770637481,0.9989453733664193,0.9998247188411503,1,0.9998615036972666,0.9999953831480626,0.9997449148136559,512,648,128,0,14146
0,9,"(8, 8)",1,col_based,1,0,True,False,False,False,10,710.0,0.9994228887309594,0.9996363542535243,0.9998080863073319,0.9998282349821336,1,0.9998615036972666,0.9999953831480626,0.9999295592576695,512,635,128,0,3906
1,9,"(8, 8)",1,col_based,1,0,True,False,False,False,10,813.0,0.9985282842030189,0.9987551037067052,0.9989326294215686,0.999822284596944,1,0.9998615036972666,0.9999953831480626,0.9999159982711541,512,657,128,0,4658
2,9,"(8, 8)",1,col_based,1,0,True,False,False,False,10,750.0,0.9989039309428502,0.9991215380440971,0.9993043967306879,0.9998171456564156,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999253033963544,512,676,128,1,4142
3,9,"(8, 8)",1,col_based,1,0,True,False,False,False,10,766.0,0.9987873147146604,0.9990087159535398,0.9991820935144249,0.9998266121462971,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999214803499394,512,641,128,1,4354
4,9,"(8, 8)",1,col_based,1,0,True,False,False,False,10,725.0,0.9985531541607031,0.998769982361404,0.9989450786124104,0.9998247188411503,1,0.9998615036972666,0.9999953831480626,0.9999260066942207,512,648,128,0,4103
0,9,"(8, 8)",1,col_based,1,0,True,False,False,True,10,900.0,0.9994241691893478,0.9996541308186336,0.9998218088513187,0.9998322920832486,1,0.9998615036972666,0.9999953831480626,0.9999130588794465,512,620,128,0,4821
1,9,"(8, 8)",1,col_based,1,0,True,False,False,True,10,930.0,0.9986407682330896,0.9988743686347606,0.9990542091819461,0.9998201208292916,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999092358798464,512,665,128,1,5033
2,9,"(8, 8)",1,col_based,1,0,True,False,False,True,10,832.0,0.9993729400421199,0.999595174161773,0.9997566218557675,0.9998385130035999,1,0.9998615036972666,0.9999953831480626,0.9999207770552568,512,597,128,0,4393
3,9,"(8, 8)",1,col_based,1,0,True,False,False,True,10,781.5,0.9994878401594105,0.9997062235182264,0.9998728283484604,0.9998333739796598,1,0.9998615036972666,0.9999953831480626,0.9999246541987631,512,616,128,0,4178
4,9,"(8, 8)",1,col_based,1,0,True,False,False,True,10,785.0,0.9991336707422042,0.9993518145103,0.9995114617752285,0.9998404063348677,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999248164981215,512,590,128,1,4169
0,9,"(8, 8)",1,col_based,1,0,False,True,False,True,10,772.0,0.9994384625095262,0.9996541308186336,0.9998218088513187,0.9998322920832486,1,0.9998615036972666,0.9999953831480626,0.9999273591915078,512,620,128,0,4028
1,9,"(8, 8)",1,col_based,1,0,False,True,False,True,10,790.5,0.9986561850029764,0.9988743686347606,0.9990542091819461,0.9998201208292916,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999246722320239,512,665,128,1,4177
2,9,"(8, 8)",1,col_based,1,0,False,True,False,True,10,738.0,0.9991211250760196,0.9993346342809641,0.9995026606945195,0.9998320216093288,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999294510575811,512,621,128,1,3912
3,9,"(8, 8)",1,col_based,1,0,False,True,False,True,10,684.5,0.9994998811876489,0.9997062235182264,0.9998728283484604,0.9998333739796598,1,0.9998615036972666,0.9999953831480626,0.9999367004893868,512,616,128,0,3510
4,9,"(8, 8)",1,col_based,1,0,False,True,False,True,10,659.5,0.9991472571571756,0.9993518145103,0.9995114617752285,0.9998404063348677,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999384136712476,512,590,128,1,3415
0,9,"(8, 8)",1,col_based,1,2,False,True,False,True,10,772.0,0.9994384625095262,0.9996541308186336,0.9998218088513187,0.9998322920832486,1,0.9998615036972666,0.9999953831480626,0.9999273591915078,512,620,128,0,4028
1,9,"(8, 8)",1,col_based,1,2,False,True,False,True,10,790.5,0.9986561850029764,0.9988743686347606,0.9990542091819461,0.9998201208292916,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999246722320239,512,665,128,1,4177
2,9,"(8, 8)",1,col_based,1,2,False,True,False,True,10,738.0,0.9991211250760196,0.9993346342809641,0.9995026606945195,0.9998320216093288,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999294510575811,512,621,128,1,3912
3,9,"(8, 8)",1,col_based,1,2,False,True,False,True,10,683.5,0.9994997910596531,0.9997062235182264,0.9998728283484604,0.9998333739796598,1,0.9998615036972666,0.9999953831480626,0.9999366103220018,512,616,128,0,3515
4,9,"(8, 8)",1,col_based,1,2,False,True,False,True,10,659.5,0.9991472571571756,0.9993518145103,0.9995114617752285,0.9998404063348677,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999384136712476,512,590,128,1,3415
0,9,"(8, 8)",1,col_based,1,2,False,False,True,True,10,739.0,0.9993758974682885,0.9995855492192263,0.9997534862009062,0.9998320216093288,1,0.9998615036972666,0.9999953831480626,0.9999333643015551,512,621,128,0,3695
1,9,"(8, 8)",1,col_based,1,2,False,False,True,True,10,737.0,0.9993608045161928,0.9995691371400507,0.9997530279353772,0.9998160637775648,1,0.9998615036972666,0.9999953831480626,0.9999346807419105,512,680,128,0,3622
2,9,"(8, 8)",1,col_based,1,2,False,False,True,True,10,763.5,0.9993870626705443,0.9995996371981224,0.9997594628861104,0.9998401358587529,1,0.9998615036972666,0.9999953831480626,0.9999304428921625,512,591,128,0,3857
3,9,"(8, 8)",1,col_based,1,2,False,False,True,True,10,598.5,0.9994843865995525,0.9996828470711375,0.9998370060675287,0.9998458158725316,1,0.9998615036972666,0.9999953831480626,0.9999445811502494,512,570,128,0,3073
4,9,"(8, 8)",1,col_based,1,2,False,False,True,True,10,640.5,0.9994912427724411,0.9996924089625671,0.9998554952413367,0.999836890151081,1,0.9998615036972666,0.9999953831480626,0.9999418761109162,512,603,128,0,3223
0,9,"(8, 8)",1,seperate_region_row,5,0,True,False,False,False,10,1022.5,0.9989376421382604,0.9991846466321709,0.9993606266175096,0.9998239074257564,1,0.9998615036972666,0.9999953831480626,0.9998958915618342,512,651,128,0,5773
1,9,"(8, 8)",1,seperate_region_row,5,0,True,False,False,False,10,1123.5,0.9984955460546898,0.9987551037067052,0.9989326294215686,0.999822284596944,1,0.9998615036972666,0.9999953831480626,0.9998832146246758,512,657,128,0,6476
2,9,"(8, 8)",1,seperate_region_row,5,0,True,False,False,False,10,1093.0,0.9992230639099985,0.999478196215235,0.9996547687532994,0.9998233664825262,1,0.9998615036972666,0.9999953831480626,0.9998878309587179,512,653,128,0,6220
3,9,"(8, 8)",1,seperate_region_row,5,0,True,False,False,False,10,1054.5,0.9987560450717436,0.9990087159535398,0.9991820935144249,0.9998266121462971,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9998901751990082,512,641,128,1,6090
4,9,"(8, 8)",1,seperate_region_row,5,0,True,False,False,False,10,1063.0,0.9985180266460839,0.9987702770637481,0.9989453733664193,0.9998247188411503,1,0.9998615036972666,0.9999953831480626,0.9998905358518484,512,648,128,0,6070
0,9,"(8, 8)",1,col_based,5,0,True,False,False,False,10,500.0,0.9994488619571131,0.9996363542535243,0.9998080863073319,0.9998282349821336,1,0.9998615036972666,0.9999953831480626,0.9999555456512904,512,635,128,0,2465
1,9,"(8, 8)",1,col_based,5,0,True,False,False,False,10,601.0,0.9985536759152328,0.9987551037067052,0.9989326294215686,0.999822284596944,1,0.9998615036972666,0.9999953831480626,0.9999414252717388,512,657,128,0,3248
2,9,"(8, 8)",1,col_based,5,0,True,False,False,False,10,539.0,0.9989294943452427,0.9991215380440971,0.9993043967306879,0.9998171456564156,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999508929371513,512,676,128,1,2723
3,9,"(8, 8)",1,col_based,5,0,True,False,False,False,10,559.0,0.9988146944685471,0.9990087159535398,0.9991820935144249,0.9998266121462971,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999488911947055,512,641,128,1,2834
4,9,"(8, 8)",1,col_based,5,0,True,False,False,False,10,534.5,0.9985762053401589,0.998769982361404,0.9989450786124104,0.9998247188411503,1,0.9998615036972666,0.9999953831480626,0.9999490895653996,512,648,128,0,2823
0,9,"(8, 8)",1,col_based,5,0,True,False,False,True,10,534.5,0.9994624714216278,0.9996541308186336,0.9998218088513187,0.9998322920832486,1,0.9998615036972666,0.9999953831480626,0.9999513798480819,512,620,128,0,2696
1,9,"(8, 8)",1,col_based,5,0,True,False,False,True,10,547.0,0.9986820122279036,0.9988743686347606,0.9990542091819461,0.9998201208292916,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999505322625408,512,665,128,1,2743
2,9,"(8, 8)",1,col_based,5,0,True,False,False,True,10,507.5,0.9994070046797373,0.999595174161773,0.9997566218557675,0.9998385130035999,1,0.9998615036972666,0.9999953831480626,0.9999548603664531,512,597,128,0,2503
3,9,"(8, 8)",1,col_based,5,0,True,False,False,True,10,462.5,0.9995239817053436,0.9997062235182264,0.9998728283484604,0.9998333739796598,1,0.9998615036972666,0.9999953831480626,0.9999608115399206,512,616,128,0,2173
4,9,"(8, 8)",1,col_based,5,0,True,False,False,True,10,491.5,0.9991651864623506,0.9993518145103,0.9995114617752285,0.9998404063348677,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999563571734156,512,590,128,1,2420
0,9,"(8, 8)",1,col_based,5,0,False,True,False,True,10,513.5,0.9994657519634129,0.9996541308186336,0.9998218088513187,0.9998322920832486,1,0.9998615036972666,0.9999953831480626,0.9999546619946141,512,620,128,0,2514
1,9,"(8, 8)",1,col_based,5,0,False,True,False,True,10,526.5,0.9986834170751916,0.9988743686347606,0.9990542091819461,0.9998201208292916,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999519388942575,512,665,128,1,2665
2,9,"(8, 8)",1,col_based,5,0,False,True,False,True,10,522.0,0.9991434145421824,0.9993346342809641,0.9995026606945195,0.9998320216093288,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999517585567473,512,621,128,1,2675
3,9,"(8, 8)",1,col_based,5,0,False,True,False,True,10,456.0,0.9995243422261006,0.9997062235182264,0.9998728283484604,0.9998333739796598,1,0.9998615036972666,0.9999953831480626,0.9999611722182388,512,616,128,0,2153
4,9,"(8, 8)",1,col_based,5,0,False,True,False,True,10,452.5,0.9991687723619935,0.9993518145103,0.9995114617752285,0.9998404063348677,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999599459124877,512,590,128,1,2221
0,9,"(8, 8)",1,col_based,5,2,False,True,False,True,10,513.5,0.9994657519634129,0.9996541308186336,0.9998218088513187,0.9998322920832486,1,0.9998615036972666,0.9999953831480626,0.9999546619946141,512,620,128,0,2514
1,9,"(8, 8)",1,col_based,5,2,False,True,False,True,10,526.5,0.9986834170751916,0.9988743686347606,0.9990542091819461,0.9998201208292916,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999519388942575,512,665,128,1,2665
2,9,"(8, 8)",1,col_based,5,2,False,True,False,True,10,522.0,0.9991434145421824,0.9993346342809641,0.9995026606945195,0.9998320216093288,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999517585567473,512,621,128,1,2675
3,9,"(8, 8)",1,col_based,5,2,False,True,False,True,10,456.0,0.9995243422261006,0.9997062235182264,0.9998728283484604,0.9998333739796598,1,0.9998615036972666,0.9999953831480626,0.9999611722182388,512,616,128,0,2153
4,9,"(8, 8)",1,col_based,5,2,False,True,False,True,10,452.5,0.9991687723619935,0.9993518145103,0.9995114617752285,0.9998404063348677,0.9999998683472798,0.9998615036972666,0.9999953831480626,0.9999599459124877,512,590,128,1,2221
0,9,"(8, 8)",1,col_based,5,2,False,False,True,True,10,522.0,0.9993963722194753,0.9995855492192263,0.9997534862009062,0.9998320216093288,1,0.9998615036972666,0.9999953831480626,0.9999538504738646,512,621,128,0,2559
1,9,"(8, 8)",1,col_based,5,2,False,False,True,True,10,487.5,0.9993860371631952,0.9995691371400507,0.9997530279353772,0.9998160637775648,1,0.9998615036972666,0.9999953831480626,0.9999599278785909,512,680,128,0,2222
2,9,"(8, 8)",1,col_based,5,2,False,False,True,True,10,539.5,0.9994095383092187,0.9995996371981224,0.9997594628861104,0.9998401358587529,1,0.9998615036972666,0.9999953831480626,0.9999529307511447,512,591,128,0,2610
3,9,"(8, 8)",1,col_based,5,2,False,False,True,True,10,417.0,0.9995047914706578,0.9996828470711375,0.9998370060675287,0.9998458158725316,1,0.9998615036972666,0.9999953831480626,0.9999649954164095,512,570,128,0,1941
4,9,"(8, 8)",1,col_based,5,2,False,False,True,True,10,434.0,0.9995123147387903,0.9996924089625671,0.9998554952413367,0.999836890151081,1,0.9998615036972666,0.9999953831480626,0.9999629575778295,512,603,128,0,2054
0,9,"(10, 10)",1,seperate_region_row,1,0,True,False,False,False,10,3732.0,0.9985024215854347,0.9993298898836326,0.9995832287399917,0.9997465555152636,1,0.999783607956399,0.9999927861782149,0.9993954459585894,800,937,200,0,33532
1,9,"(10, 10)",1,seperate_region_row,1,0,True,False,False,False,10,4269.0,0.9978222978612409,0.9987379610315131,0.9990173640745588,0.999720322135437,1,0.999783607956399,0.9999927861782149,0.9993066290305057,800,1034,200,0,38460
2,9,"(10, 10)",1,seperate_region_row,1,0,True,False,False,False,10,4158.0,0.9981810299070699,0.9990823014010797,0.9993547717865,0.9997273536954917,1,0.999783607956399,0.9999927861782149,0.9993213532067097,800,1008,200,0,37643
3,9,"(10, 10)",1,seperate_region_row,1,0,True,False,False,False,10,4066.0,0.9984648891913803,0.9993488985958471,0.9996149517028825,0.999733844410208,1,0.999783607956399,0.9999927861782149,0.9993388711138715,800,984,200,0,36671
4,9,"(10, 10)",1,seperate_region_row,1,0,True,False,False,False,10,4056.0,0.9977516405201503,0.9986352525667399,0.9989046285752232,0.9997303286011723,1,0.999783607956399,0.9999927861782149,0.9993386368188484,800,997,200,0,36684
0,9,"(10, 10)",1,col_based,1,0,True,False,False,False,10,736.0,0.9989764576455978,0.9993140114184744,0.9995686982618357,0.9997452032623629,1,0.999783607956399,0.9999927861782149,0.9998857932773921,800,942,200,0,6333
1,9,"(10, 10)",1,col_based,1,0,True,False,False,False,10,921.0,0.9981036314575849,0.9984771920696732,0.9987578730766227,0.9997189699180195,1,0.999783607956399,0.9999927861782149,0.9998494402978368,800,1039,200,0,8349
2,9,"(10, 10)",1,col_based,1,0,True,False,False,False,10,837.0,0.9986544206748194,0.9990083508083879,0.9992818823256086,0.9997262719138027,1,0.999783607956399,0.9999927861782149,0.9998692936213752,800,1012,200,0,7248
3,9,"(10, 10)",1,col_based,1,0,True,False,False,False,10,864.0,0.9989929803509371,0.9993515542163494,0.9996173376145376,0.9997341148575689,1,0.999783607956399,0.9999927861782149,0.9998647675338159,800,983,200,0,7499
